chr start_position(hg38) RY1 RY2 RY3 RY4 WS1 WS2 WS3 WS4
21 43336177 816 344 818 342 799 361 347 813
21 43336180 808 352 812 348 830 330 332 828
21 43336186 816 344 816 344 818 342 350 810
21 43336189 816 344 800 360 828 332 354 806
21 43336192 808 352 814 346 780 380 344 816
21 43336195 824 336 816 344 836 324 344 816
21 43336196 360 800 346 814 425 735 727 433
21 43336198 810 350 812 348 810 350 352 808
21 43336199 364 796 344 816 425 735 739 421
21 43336201 804 356 816 344 811 349 333 827
21 43336204 812 348 818 342 816 344 350 810
21 43336207 820 340 814 346 814 346 350 810
21 43336210 806 354 812 348 806 354 362 798
21 43336211 354 806 348 812 430 730 732 428
21 43336213 812 348 810 350 812 348 344 816
21 43336216 809 351 807 353 808 352 342 818
21 43336219 811 349 815 345 816 344 348 812
21 43336222 817 343 815 345 814 346 350 810
21 43336225 813 347 813 347 831 329 349 811
21 43336228 811 349 807 353 811 349 337 823
21 43336229 353 807 345 815 411 749 725 435
21 43336231 815 345 811 349 809 351 353 807
21 43336234 807 353 809 351 813 347 347 813
21 43336237 813 347 815 345 805 355 359 801
21 43336240 819 341 817 343 823 337 343 817
21 43336241 347 813 353 807 415 745 743 417
21 43336243 815 345 811 349 807 353 337 823
21 43336246 809 351 813 347 811 349 357 803
21 43336247 347 813 361 799 411 749 737 423
21 43336249 815 345 811 349 825 335 331 829
21 43336252 801 359 809 351 812 348 346 814
21 43336255 813 347 813 347 805 355 351 809
21 43336258 813 347 811 349 817 343 341 819
21 43336261 821 339 811 349 828 332 352 808
21 43336265 353 807 347 813 415 745 757 403
21 43336267 813 347 817 343 810 350 336 824
21 43336270 817 343 803 357 814 346 364 796
21 43336273 811 349 811 349 813 347 337 823
21 43336276 819 341 819 341 824 336 356 804
21 43336279 806 354 816 344 800 360 342 818
21 43336282 814 346 814 346 811 349 341 819
21 43336285 820 340 812 348 816 344 352 808
21 43336288 812 348 810 350 810 350 342 818
21 43336291 810 350 814 346 812 348 364 796
21 43336294 820 340 820 340 822 338 324 836
21 43336295 354 806 348 812 419 741 733 427
21 43336297 804 356 810 350 824 336 344 816
21 43336303 814 346 812 348 804 356 340 820
21 43336306 816 344 806 354 822 338 350 810
21 43336309 818 342 812 348 803 357 345 815
21 43336312 808 352 822 338 814 346 330 830
21 43336313 356 804 348 812 428 732 740 420
21 43336315 806 354 812 348 806 354 358 802
21 43336318 814 346 812 348 819 341 359 801
21 43336321 816 344 816 344 835 325 343 817
21 43336322 350 810 348 812 421 739 739 421
21 43336324 814 346 816 344 811 349 343 817
21 43336325 348 812 350 810 409 751 733 427
21 43336327 808 352 816 344 801 359 343 817
21 43336330 816 344 816 344 816 344 344 816
21 43336333 813 347 815 345 827 333 337 823
21 43336336 817 343 811 349 806 354 352 808
21 43336337 345 815 365 795 412 748 728 432
21 43336339 813 347 821 339 816 344 336 824
21 43336342 809 351 813 347 818 342 360 800
21 43336345 819 341 813 347 814 346 352 808
21 43336348 809 351 815 345 820 340 334 826
21 43336351 807 353 809 351 805 355 347 813
21 43336357 817 343 817 343 810 350 346 814
21 43336360 811 349 807 353 807 353 341 819
21 43336363 811 349 815 345 820 340 354 806
21 43336366 819 341 815 345 824 336 348 812
21 43336369 811 349 817 343 815 345 349 811
21 43336372 817 343 811 349 808 352 348 812
21 43336375 809 351 815 345 815 345 331 829
21 43336378 805 355 821 339 807 353 355 805
21 43336381 813 347 813 347 806 354 348 812
21 43336384 815 345 823 337 819 341 335 825
21 43336385 347 813 355 805 403 757 739 421
21 43336387 813 347 805 355 815 345 355 805
21 43336390 817 343 803 357 812 348 348 812
21 43336393 813 347 821 339 814 346 338 822
21 43336394 357 803 347 813 426 734 738 422
21 43336396 815 345 815 345 817 343 341 819
21 43336399 811 349 817 343 798 362 362 798
21 43336402 817 343 811 349 838 322 338 822
21 43336405 807 353 809 351 806 354 336 824
21 43336408 811 349 823 337 799 361 363 797
21 43336411 823 337 811 349 831 329 325 835
21 43336414 811 349 809 351 812 348 358 802
21 43336417 811 349 815 345 816 344 344 816
21 43336420 808 352 814 346 810 350 340 820
21 43336423 810 350 820 340 816 344 350 810
21 43336426 812 348 810 350 802 358 364 796
21 43336427 348 812 358 802 432 728 738 422
21 43336429 808 352 818 342 812 348 340 820
21 43336432 818 342 810 350 829 331 343 817
21 43336435 818 342 814 346 798 362 342 818
21 43336438 815 345 821 339 824 336 338 822
21 43336439 345 815 359 801 419 741 733 427
21 43336441 815 345 811 349 801 359 353 807
21 43336444 809 351 809 351 814 346 340 820
21 43336447 817 343 823 337 830 330 346 814
21 43336450 817 343 821 339 799 361 341 819
21 43336451 345 815 357 803 426 734 728 432
21 43336453 811 349 811 349 813 347 367 793
21 43336456 814 346 810 350 831 329 319 841
21 43336459 812 348 808 352 806 354 350 810
21 43336462 812 348 814 346 814 346 360 800
21 43336465 814 346 812 348 817 343 335 825
21 43336468 808 352 810 350 816 344 354 806
21 43336472 354 806 348 812 424 736 728 432
21 43336474 820 340 820 340 812 348 344 816
21 43336477 810 350 820 340 820 340 360 800
21 43336480 814 346 822 338 806 354 338 822
21 43336483 822 338 820 340 822 338 334 826
21 43336486 811 349 811 349 817 343 345 815
21 43336489 816 344 812 348 807 353 361 799
21 43336492 818 342 814 346 821 339 345 815
21 43336493 352 808 348 812 430 730 756 404
21 43336495 808 352 810 350 806 354 336 824
21 43336501 816 344 810 350 840 320 328 832
21 43336504 823 337 803 357 804 356 362 798
21 43336507 814 346 804 356 806 354 356 804
21 43336510 820 340 798 362 830 330 338 822
21 43336513 816 344 804 356 800 360 364 796
21 43336516 816 344 798 362 812 348 356 804
21 43336517 347 813 371 789 425 735 731 429
21 43336519 817 343 799 361 823 337 371 789
21 43336520 347 813 365 795 434 726 722 438
21 43336522 812 348 800 360 828 332 358 802
21 43336525 813 347 789 371 816 344 356 804
21 43336528 819 341 795 365 816 344 366 794
21 43336531 832 328 802 358 809 351 365 795
21 43336534 820 340 792 368 827 333 365 795
21 43336535 340 820 376 784 414 746 710 450
21 43336537 821 339 795 365 817 343 333 827
21 43336547 345 815 381 779 434 726 724 436
21 43336549 812 348 790 370 825 335 361 799
21 43336550 344 816 380 780 420 740 718 442
21 43336552 819 341 779 381 808 352 364 796
21 43336555 816 344 780 380 820 340 360 800
21 43336558 814 346 786 374 787 373 363 797
21 43336561 812 348 788 372 807 353 369 791
21 43336564 810 350 790 370 826 334 364 796
21 43336567 808 352 790 370 815 345 359 801
21 43336582 806 354 776 384 814 346 372 788
21 43336585 798 362 784 376 820 340 390 770
21 43336591 802 358 778 382 814 346 372 788
21 43336600 805 355 779 381 839 321 363 797
21 43336609 800 360 778 382 817 343 381 779
21 43336630 798 362 766 394 817 343 403 757
21 43336654 782 378 762 398 819 341 389 771
22 20161902 384 776 346 814 424 736 750 410
22 20161935 373 787 347 813 424 736 758 402
22 20161955 786 374 812 348 752 408 382 778
22 20161965 365 795 347 813 427 733 781 379
22 20161968 368 792 346 814 413 747 755 405
22 20161970 783 377 813 347 775 385 369 791
22 20161971 368 792 344 816 411 749 775 385
22 20161973 789 371 817 343 760 400 378 782
22 20161976 789 371 817 343 771 389 375 785
22 20161979 789 371 817 343 765 395 377 783
22 20161980 358 802 334 826 418 742 772 388
22 20161982 797 363 815 345 761 399 379 781
22 20161983 367 793 347 813 397 763 771 389
22 20161985 790 370 822 338 775 385 369 791
22 20161986 370 790 346 814 419 741 775 385
22 20161988 791 369 819 341 766 394 370 790
22 20161989 359 801 335 825 416 744 768 392
22 20161991 796 364 814 346 765 395 361 799
22 20161992 359 801 343 817 408 752 770 390
22 20161994 790 370 816 344 761 399 361 799
22 20161995 365 795 341 819 408 752 774 386
22 20161998 360 800 338 822 398 762 770 390
22 20162000 792 368 814 346 778 382 384 776
22 20162001 357 803 343 817 404 756 772 388
22 20162004 363 797 343 817 390 770 790 370
22 20162006 796 364 820 340 781 379 351 809
22 20162007 351 809 341 819 401 759 781 379
22 20162009 804 356 814 346 782 378 378 782
22 20162010 358 802 346 814 421 739 777 383
22 20162012 801 359 815 345 774 386 364 796
22 20162013 357 803 335 825 403 757 781 379
22 20162015 799 361 813 347 769 391 369 791
22 20162016 350 810 342 818 403 757 755 405
22 20162018 805 355 813 347 778 382 378 782
22 20162019 354 806 346 814 393 767 775 385
22 20162021 808 352 814 346 789 371 373 787
22 20162022 360 800 348 812 398 762 772 388
22 20162024 803 357 813 347 764 396 380 780
22 20162025 350 810 340 820 404 756 764 396
22 20162028 349 811 345 815 384 776 780 380
22 20162030 804 356 814 346 793 367 369 791
22 20162031 353 807 345 815 396 764 794 366
22 20162033 807 353 813 347 787 373 367 793
22 20162034 350 810 346 814 395 765 763 397
22 20162036 813 347 813 347 791 369 379 781
22 20162037 349 811 347 813 409 751 783 377
22 20162039 807 353 817 343 779 381 361 799
22 20162040 347 813 339 821 383 777 789 371
22 20162042 807 353 819 341 782 378 386 774
22 20162043 341 819 339 821 400 760 766 394
22 20162045 817 343 819 341 770 390 358 802
22 20162046 347 813 345 815 390 770 798 362
22 20162048 811 349 813 347 795 365 363 797
22 20162049 341 819 347 813 397 763 765 395
22 20162051 811 349 817 343 783 377 381 779
22 20162052 343 817 337 823 394 766 786 374
22 20162054 813 347 817 343 798 362 378 782
22 20162055 347 813 341 819 385 775 785 375
22 20162057 813 347 815 345 795 365 367 793
22 20162058 347 813 341 819 385 775 769 391
22 20162060 807 353 815 345 775 385 367 793
22 20162061 345 815 343 817 411 749 779 381
22 20162063 813 347 813 347 780 380 380 780
22 20162064 346 814 342 818 390 770 778 382
22 20162066 811 349 815 345 774 386 360 800
22 20162067 349 811 341 819 386 774 774 386
22 20162069 807 353 815 345 785 375 377 783
22 20162070 342 818 340 820 388 772 762 398
22 20162072 812 348 818 342 787 373 377 783
22 20162073 346 814 338 822 371 789 781 379
22 20162075 808 352 814 346 802 358 366 794
22 20162076 347 813 343 817 391 769 769 391
22 20162079 343 817 343 817 401 759 767 393
22 20162081 815 345 817 343 779 381 377 783
22 20162082 345 815 339 821 379 781 791 369
22 20162084 811 349 815 345 786 374 364 796
22 20162085 349 811 343 817 383 777 777 383
22 20162087 809 351 813 347 794 366 378 782
22 20162088 344 816 340 820 396 764 770 390
22 20162090 818 342 820 340 778 382 372 788
22 20162091 348 812 342 818 385 775 791 369
22 20162093 817 343 817 343 785 375 363 797
22 20162094 341 819 343 817 379 781 771 389
22 20162096 812 348 814 346 794 366 370 790
22 20162097 342 818 342 818 392 768 770 390
22 20162099 814 346 814 346 776 384 374 786
22 20162100 344 816 342 818 384 776 770 390
22 20162102 813 347 817 343 808 352 362 798
22 20162103 345 815 343 817 388 772 782 378
22 20162105 813 347 815 345 779 381 375 785
22 20162106 339 821 341 819 385 775 789 371
22 20162108 813 347 815 345 783 377 369 791
22 20162109 345 815 343 817 385 775 781 379
22 20162111 813 347 815 345 765 395 355 805
22 20162112 341 819 343 817 377 783 769 391
22 20162114 817 343 815 345 793 367 369 791
22 20162115 339 821 343 817 388 772 772 388
22 20162117 815 345 817 343 790 370 370 790
22 20162118 345 815 343 817 372 788 784 376
22 20162120 813 347 815 345 805 355 377 783
22 20162121 341 819 341 819 381 779 767 393
22 20162123 819 341 815 345 785 375 385 775
22 20162124 341 819 341 819 403 757 765 395
22 20162126 813 347 815 345 786 374 370 790
22 20162127 345 815 341 819 391 769 799 361
22 20162129 813 347 821 339 783 377 349 811
22 20162130 339 821 341 819 381 779 793 367
22 20162132 815 345 817 343 782 378 372 788
22 20162133 341 819 339 821 392 768 770 390
22 20162135 815 345 815 345 790 370 380 780
22 20162136 343 817 345 815 390 770 774 386
22 20162138 813 347 817 343 783 377 369 791
22 20162139 343 817 343 817 375 785 771 389
22 20162141 813 347 817 343 801 359 379 781
22 20162142 339 821 339 821 389 771 771 389
22 20162144 815 345 817 343 781 379 373 787
22 20162145 345 815 343 817 385 775 775 385
22 20162147 815 345 815 345 791 369 359 801
22 20162148 343 817 343 817 380 780 772 388
22 20162150 813 347 817 343 791 369 379 781
22 20162151 339 821 341 819 389 771 769 391
22 20162153 815 345 813 347 788 372 366 794
22 20162154 345 815 341 819 376 784 802 358
22 20162156 816 344 814 346 794 366 366 794
22 20162157 341 819 343 817 384 776 770 390
22 20162159 819 341 815 345 800 360 390 770
22 20162160 341 819 345 815 391 769 779 381
22 20162162 815 345 813 347 779 381 349 811
22 20162163 339 821 337 823 376 784 780 380
22 20162165 817 343 813 347 798 362 372 788
22 20162166 343 817 341 819 380 780 758 402
22 20162168 815 345 815 345 797 363 385 775
22 20162169 343 817 343 817 389 771 775 385
22 20162171 815 345 815 345 790 370 374 786
22 20162172 343 817 345 815 368 792 770 390
22 20162174 815 345 813 347 788 372 366 794
22 20162175 341 819 343 817 389 771 779 381
22 20162177 815 345 815 345 789 371 375 785
22 20162178 341 819 341 819 385 775 779 381
22 20162180 815 345 813 347 785 375 371 789
22 20162181 343 817 345 815 383 777 783 377
22 20162183 815 345 815 345 796 364 372 788
22 20162184 343 817 339 821 384 776 762 398
22 20162186 815 345 817 343 788 372 386 774
22 20162187 343 817 345 815 408 752 776 384
22 20162189 819 341 815 345 777 383 359 801
22 20162190 343 817 343 817 384 776 786 374
22 20162192 815 345 815 345 786 374 372 788
22 20162193 339 821 337 823 377 783 767 393
22 20162195 813 347 817 343 786 374 388 772
22 20162196 341 819 343 817 382 778 760 400
22 20162198 817 343 813 347 806 354 378 782
22 20162199 345 815 343 817 376 784 776 384
22 20162201 819 341 815 345 788 372 380 780
22 20162202 339 821 343 817 386 774 786 374
22 20162204 815 345 815 345 790 370 366 794
22 20162205 339 821 341 819 390 770 784 376
22 20162207 813 347 817 343 787 373 361 799
22 20162208 343 817 343 817 379 781 781 379
22 20162210 817 343 815 345 793 367 379 781
22 20162211 341 819 341 819 376 784 768 392
22 20162213 815 345 815 345 776 384 370 790
22 20162214 341 819 343 817 399 761 767 393
22 20162216 813 347 815 345 789 371 375 785
22 20162217 343 817 345 815 373 787 775 385
22 20162219 815 345 815 345 805 355 367 793
22 20162220 343 817 341 819 392 768 776 384
22 20162222 813 347 815 345 790 370 372 788
22 20162223 343 817 341 819 388 772 756 404
22 20162225 812 348 814 346 781 379 381 779
22 20162226 342 818 344 816 381 779 783 377
22 20162228 812 348 814 346 785 375 363 797
22 20162229 341 819 343 817 399 761 781 379
22 20162231 819 341 813 347 786 374 372 788
22 20162232 341 819 343 817 392 768 776 384
22 20162234 815 345 813 347 776 384 380 780
22 20162235 339 821 341 819 373 787 793 367
22 20162237 813 347 815 345 791 369 351 809
22 20162238 345 815 341 819 377 783 773 387
22 20162240 817 343 817 343 783 377 369 791
22 20162241 343 817 345 815 395 765 769 391
22 20162243 819 341 815 345 793 367 375 785
22 20162244 341 819 343 817 363 797 791 369
22 20162246 815 345 813 347 799 361 369 791
22 20162247 341 819 341 819 386 774 760 400
22 20162249 815 345 817 343 790 370 382 778
22 20162250 341 819 343 817 404 756 782 378
22 20162252 817 343 813 347 780 380 352 808
22 20162253 343 817 343 817 396 764 788 372
22 20162255 813 347 813 347 780 380 378 782
22 20162256 343 817 345 815 388 772 780 380
22 20162258 815 345 813 347 777 383 363 797
22 20162259 341 819 347 813 387 773 769 391
22 20162261 815 345 817 343 775 385 379 781
22 20162262 339 821 341 819 364 796 778 382
22 20162264 815 345 813 347 800 360 380 780
22 20162265 345 815 343 817 374 786 774 386
22 20162267 815 345 815 345 786 374 376 784
22 20162268 343 817 343 817 390 770 766 394
22 20162270 815 345 815 345 802 358 374 786
22 20162271 341 819 343 817 383 777 793 367
22 20162273 813 347 815 345 791 369 365 795
22 20162274 341 819 343 817 387 773 775 385
22 20162276 815 345 813 347 775 385 373 787
22 20162277 343 817 341 819 396 764 768 392
22 20162279 815 345 815 345 779 381 373 787
22 20162280 343 817 341 819 375 785 785 375
22 20162282 812 348 816 344 802 358 368 792
22 20162283 340 820 342 818 378 782 772 388
22 20162285 814 346 814 346 779 381 377 783
22 20162286 344 816 346 814 397 763 777 383
22 20162288 814 346 814 346 787 373 363 797
22 20162289 346 814 344 816 375 785 779 381
22 20162291 812 348 816 344 801 359 367 793
22 20162292 342 818 340 820 387 773 769 391
22 20162294 812 348 814 346 787 373 383 777
22 20162295 344 816 346 814 389 771 771 389
22 20162297 816 344 814 346 786 374 374 786
22 20162298 346 814 342 818 388 772 794 366
22 20162300 814 346 812 348 784 376 370 790
22 20162301 342 818 346 814 387 773 771 389
22 20162303 814 346 812 348 785 375 371 789
22 20162304 340 820 346 814 380 780 770 390
22 20162306 816 344 812 348 784 376 368 792
22 20162307 342 818 344 816 370 790 786 374
22 20162309 818 342 812 348 799 361 365 795
22 20162310 340 820 342 818 387 773 773 387
22 20162312 814 346 814 346 771 389 375 785
22 20162313 342 818 342 818 393 767 773 387
22 20162315 818 342 812 348 801 359 373 787
22 20162316 342 818 344 816 377 783 779 381
22 20162318 816 344 812 348 799 361 377 783
22 20162319 340 820 342 818 383 777 791 369
22 20162321 814 346 814 346 791 369 379 781
22 20162322 344 816 346 814 375 785 757 403
22 20162324 816 344 818 342 788 372 374 786
22 20162325 340 820 344 816 388 772 800 360
22 20162327 816 344 816 344 776 384 364 796
22 20162328 344 816 342 818 389 771 771 389
22 20162330 812 348 814 346 774 386 382 778
22 20162331 344 816 344 816 386 774 756 404
22 20162333 812 348 814 346 788 372 356 804
22 20162334 344 816 344 816 368 792 784 376
22 20162336 812 348 816 344 798 362 372 788
22 20162337 342 818 342 818 388 772 766 394
22 20162339 813 347 815 345 799 361 383 777
22 20162340 343 817 347 813 387 773 779 381
22 20162343 345 815 347 813 389 771 781 379
22 20162345 817 343 813 347 782 378 376 784
22 20162346 345 815 343 817 394 766 770 390
22 20162348 811 349 817 343 778 382 374 786
22 20162349 341 819 343 817 389 771 789 371
22 20162352 345 815 345 815 373 787 779 381
22 20162354 813 347 813 347 785 375 355 805
22 20162355 343 817 345 815 375 785 771 389
22 20162357 817 343 813 347 769 391 383 777
22 20162358 345 815 343 817 387 773 769 391
22 20162360 815 345 813 347 799 361 369 791
22 20162361 339 821 345 815 368 792 768 392
22 20162363 815 345 813 347 784 376 374 786
22 20162364 341 819 345 815 382 778 768 392
22 20162366 817 343 817 343 809 351 373 787
22 20162367 341 819 343 817 399 761 771 389
22 20162369 815 345 815 345 785 375 359 801
22 20162370 343 817 347 813 377 783 799 361
22 20162372 813 347 811 349 785 375 377 783
22 20162373 345 815 347 813 401 759 775 385
22 20162375 813 347 815 345 775 385 369 791
22 20162376 343 817 345 815 383 777 775 385
22 20162378 813 347 817 343 789 371 365 795
22 20162379 341 819 343 817 370 790 774 386
22 20162381 817 343 815 345 792 368 366 794
22 20162382 343 817 345 815 381 779 779 381
22 20162384 814 346 812 348 773 387 373 787
22 20162385 346 814 348 812 393 767 771 389
22 20162387 816 344 818 342 795 365 361 799
22 20162388 344 816 344 816 374 786 766 394
22 20162390 810 350 814 346 800 360 392 768
22 20162391 340 820 342 818 395 765 789 371
22 20162393 812 348 812 348 787 373 367 793
22 20162394 346 814 344 816 399 761 789 371
22 20162396 812 348 818 342 790 370 366 794
22 20162397 342 818 344 816 384 776 776 384
22 20162399 814 346 814 346 788 372 364 796
22 20162400 344 816 346 814 394 766 792 368
22 20162402 812 348 812 348 784 376 354 806
22 20162403 346 814 346 814 388 772 760 400
22 20162405 814 346 820 340 787 373 387 773
22 20162406 340 820 346 814 373 787 775 385
22 20162408 814 346 814 346 799 361 373 787
22 20162409 344 816 346 814 366 794 780 380
22 20162411 816 344 812 348 786 374 396 764
22 20162412 349 811 345 815 408 752 766 394
22 20162414 815 345 813 347 786 374 358 802
22 20162415 345 815 347 813 375 785 791 369
22 20162417 815 345 817 343 797 363 371 789
22 20162418 341 819 341 819 383 777 787 373
22 20162420 817 343 811 349 780 380 366 794
22 20162421 345 815 347 813 388 772 774 386
22 20162423 815 345 815 345 797 363 361 799
22 20162424 342 818 344 816 382 778 774 386
22 20162426 818 342 814 346 792 368 368 792
22 20162427 342 818 346 814 401 759 781 379
22 20162429 814 346 812 348 778 382 382 778
22 20162430 344 816 346 814 384 776 774 386
22 20162432 816 344 814 346 796 364 376 784
22 20162433 348 812 346 814 373 787 777 383
22 20162435 812 348 820 340 795 365 373 787
22 20162436 344 816 342 818 385 775 775 385
22 20162438 816 344 814 346 789 371 377 783
22 20162439 344 816 344 816 397 763 789 371
22 20162441 812 348 814 346 786 374 364 796
22 20162442 344 816 348 812 380 780 782 378
22 20162444 816 344 816 344 788 372 370 790
22 20162445 346 814 344 816 382 778 768 392
22 20162447 814 346 814 346 782 378 384 776
22 20162448 342 818 344 816 391 769 775 385
22 20162450 814 346 814 346 801 359 365 795
22 20162451 348 812 346 814 373 787 789 371
22 20162453 814 346 816 344 806 354 364 796
22 20162454 344 816 344 816 380 780 778 382
22 20162456 814 346 812 348 783 377 383 777
22 20162457 348 812 346 814 387 773 787 373
22 20162459 814 346 814 346 783 377 365 795
22 20162460 346 814 344 816 373 787 775 385
22 20162462 816 344 814 346 804 356 382 778
22 20162463 342 818 346 814 390 770 762 398
22 20162465 814 346 812 348 780 380 360 800
22 20162466 344 816 346 814 372 788 774 386
22 20162468 814 346 816 344 800 360 374 786
22 20162469 340 820 346 814 382 778 786 374
22 20162471 820 340 812 348 778 382 372 788
22 20162472 344 816 344 816 389 771 773 387
22 20162474 812 348 814 346 772 388 378 782
22 20162475 346 814 342 818 380 780 768 392
22 20162477 820 340 816 344 815 345 373 787
22 20162478 344 816 344 816 365 795 793 367
22 20162480 820 340 814 346 792 368 368 792
22 20162481 344 816 344 816 388 772 776 384
22 20162483 812 348 814 346 782 378 376 784
22 20162484 346 814 346 814 385 775 783 377
22 20162486 816 344 816 344 791 369 363 797
22 20162487 344 816 344 816 385 775 781 379
22 20162489 812 348 820 340 795 365 355 805
22 20162490 344 816 346 814 378 782 768 392
22 20162492 814 346 816 344 770 390 380 780
22 20162493 344 816 340 820 396 764 776 384
22 20162495 814 346 816 344 790 370 374 786
22 20162496 348 812 346 814 363 797 783 377
22 20162498 814 346 812 348 797 363 361 799
22 20162499 342 818 344 816 383 777 779 381
22 20162501 816 344 812 348 769 391 381 779
22 20162502 348 812 346 814 383 777 763 397
22 20162504 814 346 816 344 811 349 373 787
22 20162505 342 818 346 814 389 771 789 371
22 20162507 814 346 812 348 788 372 368 792
22 20162508 342 818 344 816 396 764 788 372
22 20162510 814 346 816 344 778 382 366 794
22 20162511 348 812 346 814 369 791 771 389
22 20162513 814 346 818 342 795 365 363 797
22 20162514 344 816 346 814 375 785 785 375
22 20162516 816 344 816 344 781 379 367 793
22 20162517 346 814 342 818 391 769 775 385
22 20162519 814 346 814 346 779 381 385 775
22 20162520 342 818 346 814 378 782 776 384
22 20162522 814 346 814 346 792 368 364 796
22 20162523 344 816 348 812 388 772 784 376
22 20162525 818 342 814 346 790 370 362 798
22 20162526 346 814 344 816 378 782 776 384
22 20162528 812 348 812 348 782 378 370 790
22 20162529 342 818 346 814 379 781 769 391
22 20162531 816 344 816 344 791 369 365 795
22 20162532 346 814 344 816 369 791 779 381
22 20162534 816 344 814 346 801 359 379 781
22 20162535 342 818 348 812 379 781 785 375
22 20162537 818 342 812 348 784 376 374 786
22 20162538 346 814 344 816 396 764 780 380
22 20162540 814 346 816 344 794 366 368 792
22 20162541 344 816 344 816 377 783 787 373
22 20162543 816 344 816 344 782 378 368 792
22 20162544 342 818 344 816 388 772 786 374
22 20162546 814 346 814 346 788 372 366 794
22 20162547 346 814 342 818 378 782 768 392
22 20162549 814 346 818 342 792 368 370 790
22 20162550 344 816 344 816 392 768 784 376
22 20162552 812 348 814 346 778 382 360 800
22 20162553 346 814 340 820 386 774 782 378
22 20162555 816 344 816 344 790 370 360 800
22 20162556 342 818 344 816 380 780 772 388
22 20162558 816 344 816 344 798 362 372 788
22 20162559 346 814 346 814 376 784 766 394
22 20162561 816 344 818 342 796 364 388 772
22 20162562 344 816 342 818 382 778 782 378
22 20162564 816 344 812 348 792 368 370 790
22 20162565 344 816 346 814 381 779 779 381
22 20162567 814 346 814 346 781 379 367 793
22 20162568 344 816 346 814 371 789 781 379
22 20162570 816 344 816 344 799 361 369 791
22 20162571 346 814 348 812 391 769 783 377
22 20162573 818 342 812 348 785 375 387 773
22 20162574 346 814 344 816 390 770 764 396
22 20162576 816 344 818 342 792 368 362 798
22 20162577 346 814 346 814 376 784 786 374
22 20162579 814 346 812 348 782 378 368 792
22 20162580 344 816 344 816 378 782 772 388
22 20162582 812 348 814 346 782 378 380 780
22 20162583 344 816 344 816 382 778 772 388
22 20162585 814 346 816 344 804 356 358 802
22 20162586 346 814 346 814 376 784 796 364
22 20162588 818 342 814 346 790 370 374 786
22 20162589 342 818 346 814 381 779 781 379
22 20162591 816 344 814 346 793 367 385 775
22 20162592 344 816 342 818 391 769 769 391
22 20162594 816 344 816 344 793 367 361 799
22 20162595 346 814 342 818 383 777 787 373
22 20162597 814 346 816 344 788 372 368 792
22 20162598 344 816 344 816 388 772 772 388
22 20162600 814 346 814 346 776 384 380 780
22 20162601 348 812 346 814 386 774 772 388
22 20162603 814 346 818 342 796 364 372 788
22 20162604 344 816 344 816 378 782 786 374
22 20162606 816 344 814 346 798 362 374 786
22 20162607 340 820 342 818 375 785 777 383
22 20162609 814 346 812 348 801 359 371 789
22 20162610 346 814 344 816 377 783 765 395
22 20162612 820 340 818 342 795 365 363 797
22 20162613 342 818 342 818 384 776 788 372
22 20162615 814 346 816 344 790 370 374 786
22 20162616 344 816 344 816 388 772 778 382
22 20162618 813 347 811 349 785 375 375 785
22 20162619 345 815 345 815 397 763 777 383
22 20162621 815 345 813 347 779 381 357 803
22 20162622 343 817 347 813 379 781 783 377
22 20162624 813 347 811 349 794 366 374 786
22 20162625 345 815 347 813 372 788 758 402
22 20162627 815 345 813 347 782 378 384 776
22 20162628 343 817 347 813 377 783 773 387
22 20162630 815 345 813 347 793 367 373 787
22 20162631 349 811 347 813 367 793 779 381
22 20162633 815 345 813 347 801 359 359 801
22 20162634 343 817 347 813 379 781 805 355
22 20162636 821 339 811 349 777 383 363 797
22 20162637 341 819 347 813 398 762 772 388
22 20162639 815 345 819 341 798 362 372 788
22 20162640 343 817 343 817 380 780 768 392
22 20162642 819 341 815 345 793 367 365 795
22 20162643 343 817 345 815 389 771 779 381
22 20162645 817 343 813 347 776 384 372 788
22 20162646 341 819 343 817 380 780 766 394
22 20162648 811 349 815 345 786 374 382 778
22 20162649 347 813 345 815 379 781 781 379
22 20162651 819 341 819 341 791 369 365 795
22 20162652 345 815 345 815 373 787 783 377
22 20162654 813 347 811 349 793 367 377 783
22 20162655 341 819 347 813 390 770 768 392
22 20162657 815 345 815 345 784 376 380 780
22 20162658 347 813 347 813 377 783 775 385
22 20162660 817 343 815 345 797 363 367 793
22 20162661 341 819 343 817 381 779 793 367
22 20162663 817 343 813 347 781 379 371 789
22 20162664 345 815 347 813 394 766 760 400
22 20162666 817 343 813 347 795 365 369 791
22 20162667 341 819 347 813 381 779 769 391
22 20162669 819 341 817 343 802 358 358 802
22 20162670 343 817 341 819 389 771 781 379
22 20162672 811 349 815 345 782 378 378 782
22 20162673 345 815 343 817 380 780 772 388
22 20162675 813 347 813 347 800 360 364 796
22 20162676 345 815 347 813 374 786 776 384
22 20162678 814 346 810 350 799 361 369 791
22 20162679 348 812 346 814 387 773 773 387
22 20162681 812 348 808 352 785 375 375 785
22 20162682 342 818 348 812 367 793 765 395
22 20162684 816 344 810 350 795 365 379 781
22 20162685 344 816 352 808 384 776 790 370
22 20162687 814 346 804 356 774 386 376 784
22 20162688 342 818 348 812 378 782 786 374
22 20162690 812 348 806 354 794 366 376 784
22 20162691 342 818 350 810 384 776 768 392
22 20162693 812 348 802 358 786 374 386 774
22 20162694 346 814 352 808 386 774 772 388
